ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
elephant	How many living species of African Elephants are there?	2	medium	hard	S08_set1_a5
elephant	How many living species of African Elephants are there?	The African Elephant genus contains two (or, arguably, three) living species.	medium	medium	S08_set1_a5
elephant	How long may elephants live?	70 years	medium	medium	S08_set1_a5
elephant	How long may elephants live?	As long as 70 years, sometimes longer.	medium	medium	S08_set1_a5
elephant	Why does the phrase 'elephants never forget' have no metaphorical meaning?	it refers literally to elephants supposedly having an excellent memory	medium	hard	S08_set1_a5
elephant	Why does the phrase 'elephants never forget' have no metaphorical meaning?	Because it refers literally to elephants supposedly having an excellent memory.	medium	medium	S08_set1_a5
elephant	How many living species of Asian Elephants are there?	1	hard	hard	S08_set1_a5
elephant	How many living species of Asian Elephants are there?	one	hard	medium	S08_set1_a5
elephant	How much do elephants weight at birth?	120 kilograms	hard	medium	S08_set1_a5
elephant	How much do elephants weight at birth?	At birth it is common for an elephant calf to weigh 120 kilograms (265 lb).	hard	medium	S08_set1_a5
elephant	What did Aristotle say about elephants?	the beast which pasS08_seth all others in wit and mind	hard	hard	S08_set1_a5
elephant	What did Aristotle say about elephants?	Aristotle once said the elephant was "the beast which pasS08_seth all others in wit and mind."	hard	medium	S08_set1_a5
elephant	Are elephant populations in West Africa generally small and fragmented?	yes	easy	easy	S08_set1_a5
elephant	Are elephant populations in West Africa generally small and fragmented?	Yes	easy	easy	S08_set1_a5
elephant	Is the Asian elephant larger than the African?	no	easy	easy	S08_set1_a5
elephant	Is the Asian elephant larger than the African?	Sometimes	easy	too hard	S08_set1_a5
elephant	Is an elephant's skin tough?	yes	easy	easy	S08_set1_a5
elephant	Is an elephant's skin tough?	Yes	easy	easy	S08_set1_a5
elephant	How do elephants communicate over long distances?	by producing and receiving low frequency sound	medium	medium	S08_set1_a5
elephant	How do elephants communicate over long distances?	By producing and receiving low-frequency sound (infrasound)	medium	medium	S08_set1_a5
elephant	When do African elephants lie down?	when they are sick or wounded	medium	medium	S08_set1_a5
elephant	How long is the elephant's gestation period?	22 months	medium	medium	S08_set1_a5
elephant	How long is the elephant's gestation period?	22 months	medium	medium	S08_set1_a5
elephant	How many species of African elephants have been proposed?	three	hard	hard	S08_set1_a5
elephant	How many species of African elephants have been proposed?	three	hard	hard	S08_set1_a5
elephant	What are the elephant's ears important for?	temperature regulation	hard	medium	S08_set1_a5
elephant	What are the elephant's ears important for?	temperature regulation	hard	hard	S08_set1_a5
elephant	What land animal has the largest brain?	elephant	hard	medium	S08_set1_a5
elephant	What land animal has the largest brain?	The elephant	hard	hard	S08_set1_a5
elephant	Are elephants mammals?	yes	easy	easy	S08_set1_a5
elephant	Are elephants mammals?	Yes	easy	easy	S08_set1_a5
elephant	Have elephants been used as working animals?	yes	easy	easy	S08_set1_a5
elephant	Have elephants been used as working animals?	Yes	easy	easy	S08_set1_a5
elephant	Do they prefer forested areas?	Yes	easy	easy	S08_set1_a5
elephant	Do they prefer forested areas?	Yes	easy	easy	S08_set1_a5
elephant	What is the world population of Asian elephants?	60000	medium	medium	S08_set1_a5
elephant	What is the world population of Asian elephants?	The world population of Asian elephants – also called Indian Elephants or Elephas maximus – is estimated to be around 60,000	medium	medium	S08_set1_a5
elephant	What part of an elephant is very important for temperature regulation?	Ears	medium	medium	S08_set1_a5
elephant	What part of an elephant is very important for temperature regulation?	The large flapping ears of an elephant are also very important for temperature regulation.	medium	medium	S08_set1_a5
elephant	Where was the largest elephant ever recorded shot?	Angola	medium	medium	S08_set1_a5
elephant	Where was the largest elephant ever recorded shot?	The largest elephant ever recorded was shot in Angola in 1956.	medium	medium	S08_set1_a5
elephant	Is an Asian elephant smaller than an African elephant?	yes	hard	hard	S08_set1_a5
elephant	Is an Asian elephant smaller than an African elephant?	Yes	hard	easy	S08_set1_a5
elephant	What land animal is larger than an elephant?	None	hard	hard	S08_set1_a5
elephant	What land animal is larger than an elephant?	None, the elephant is the largest land animal.	hard	hard	S08_set1_a5
elephant	Has tusklessness become a rare abnormality?	No	hard	hard	S08_set1_a5
elephant	Has tusklessness become a rare abnormality?	No, tusklessness has become a widespread hereditary trait. 	hard	hard	S08_set1_a5
Finland	Were the treaties signed in 1947 and 1948 with the Ukraine?	no	easy	easy	S08_set2_a4
Finland	Were the treaties signed in 1947 and 1948 with the Ukraine?	No	easy	easy	S08_set2_a4
Finland	Is Finnish a member of the Baltic-Finnic subgroup of the Uralic languages?	yes	easy	easy	S08_set2_a4
Finland	Is Finnish a member of the Baltic-Finnic subgroup of the Uralic languages?	Yes	easy	easy	S08_set2_a4
Finland	Is the most read newspaper in Finland Taloussanomat?	no	easy	easy	S08_set2_a4
Finland	Is the most read newspaper in Finland Taloussanomat?	No	easy	easy	S08_set2_a4
Finland	Which Russian army general conquered Finland in 1809?	Alexander I	medium	hard	S08_set2_a4
Finland	Which Russian army general conquered Finland in 1809?	Alexander I	medium	medium	S08_set2_a4
Finland	What is the life expectancy for men in Finland?	75 years	medium	medium	S08_set2_a4
Finland	What is the life expectancy for men in Finland?	75 years	medium	medium	S08_set2_a4
Finland	In what year were the "Games of the XV Olympiad" held?	1952	medium	medium	S08_set2_a4
Finland	In what year were the "Games of the XV Olympiad" held?	1952	medium	medium	S08_set2_a4
Finland	What body of water lies to the south of Finland?	the Gulf of Finland	hard	hard	S08_set2_a4
Finland	What body of water lies to the south of Finland?	Archipelago Sea	hard	hard	S08_set2_a4
Finland	Name an animal that is growing in number due to recent conservation efforts	Golden Eagle, Brown Bear, or Eurasian Lynx (Change imperative to interrogative)	hard	hard	S08_set2_a4
Finland	Name an animal that is growing in number due to recent conservation efforts	Golden Eagle	hard	hard	S08_set2_a4
Finland	Today, are there more cell phone subscriptions than people in Finland?	yes	hard	too hard	S08_set2_a4
Finland	Today, are there more cell phone subscriptions than people in Finland?	Yes	hard	hard	S08_set2_a4
Finland	Is Matti Vanhanen the Prime Minister of Finland?	yes	easy	easy	S08_set2_a4
Finland	Is Matti Vanhanen the Prime Minister of Finland?	Yes	easy	easy	S08_set2_a4
Finland	Is the capital city Oslo?	no	easy	easy	S08_set2_a4
Finland	Is the capital city Oslo?	No	easy	easy	S08_set2_a4
Finland	Does it have a border with Norway?	yes	easy	medium	S08_set2_a4
Finland	Does it have a border with Norway?	Yes	easy	easy	S08_set2_a4
Finland	What is the life expectancy for men?	75 years	medium	medium	S08_set2_a4
Finland	What is the life expectancy for men?	75 years	medium	medium	S08_set2_a4
Finland	What is the biggest city in Finland?	Greater Helsinki	medium	hard	S08_set2_a4
Finland	What is the biggest city in Finland?	the cities of the Greater Helsinki metropolitan area	medium	hard	S08_set2_a4
Finland	Who is the most popular rock group in Finland?	CMX	medium	medium	S08_set2_a4
Finland	Who is the most popular rock group in Finland?	CMX	medium	hard	S08_set2_a4
Finland	What is Finland's economy like?	a highly industrialised, free-market economy	hard	medium	S08_set2_a4
Finland	Where is Finland located?	Northern Europe	hard	medium	S08_set2_a4
Finland	Where is Finland located?	Northern Europe	hard	hard	S08_set2_a4
Finland	What is the weather like in summer?	relatively warm	hard	medium	S08_set2_a4
Finland	What is the weather like in summer?	relatively warm	hard	medium	S08_set2_a4
Finland	Does salmon remain the favorite of fly rod enthusiasts?	Yes	easy	easy	S08_set2_a4
Finland	Does salmon remain the favorite of fly rod enthusiasts?	Yes	easy	easy	S08_set2_a4
Finland	Are there cathedrals scattered all across Finland?	Yes	easy	easy	S08_set2_a4
Finland	Are there cathedrals scattered all across Finland?	Yes	easy	easy	S08_set2_a4
Finland	According to Reader's Digest, is Finland best for living?	Yes	easy	easy	S08_set2_a4
Finland	According to Reader's Digest, is Finland best for living?	Yes	easy	easy	S08_set2_a4
Finland	When did the first verifiable written documents appear?	Twelfth Century	medium	medium	S08_set2_a4
Finland	When did the first verifiable written documents appear?	 The first verifiable written documents appeared in the twelfth century. 	medium	medium	S08_set2_a4
Finland	What is the capital city?	Helsinki	medium	medium	S08_set2_a4
Finland	What is the capital city?	The capital city is Helsinki. 	medium	medium	S08_set2_a4
Finland	What is the most extensively celebrated holiday?	Christmas	medium	medium	S08_set2_a4
Finland	What is the most extensively celebrated holiday?	Christmas is the most extensively celebrated holiday.	medium	medium	S08_set2_a4
Finland	Does a large proportion of the population speak Swedish as its mother tongue?	No	hard	hard	S08_set2_a4
Finland	Do women live longer than men?	Yes	hard	hard	S08_set2_a4
Finland	Do women live longer than men?	Yes	hard	hard	S08_set2_a4
Finland	What is a country with which Finland is involved in an international conflict?	None	hard	hard	S08_set2_a4
Finland	What is a country with which Finland is involved in an international conflict?	Finland is not involved in international conflicts or border disputes. 	hard	hard	S08_set2_a4
Finland	What is Helsinki?	NULL	NULL	NULL	S08_set2_a4
Finland	What is concentrated in the southern part of the country?	NULL	NULL	NULL	S08_set2_a4
Finland	What is spoken natively by a 5.5 percent minority?	NULL	NULL	NULL	S08_set2_a4
Finland	What do jari litmanen and sami hyypiä have in common?	NULL	NULL	NULL	S08_set2_a4
Finland	Is it true that he composed finlandia in 1899?	NULL	NULL	NULL	S08_set2_a4
Finland	Is it true that it has borders with sweden?	NULL	NULL	NULL	S08_set2_a4
Finland	What did Finland join in 1995?	NULL	NULL	NULL	S08_set2_a4
Finland	Is finnish culture indigenous?	NULL	NULL	NULL	S08_set2_a4
Finland	Is finnish architecture famous?	NULL	NULL	NULL	S08_set2_a4
Finland	What situated in Northern?	NULL	NULL	NULL	S08_set2_a4
Finland	What arrived in Finland?	NULL	NULL	NULL	S08_set2_a4
Finland	What ceded by Finland?	NULL	NULL	NULL	S08_set2_a4
Finland	Lunch is what?	NULL	NULL	NULL	S08_set2_a4
Finland	Who is the autonomous Åland Islands , where Finnish is not compulsory due to Swedish being the sole official language of the province . ?	NULL	NULL	NULL	S08_set2_a4
Finland	The earliest people were what?	NULL	NULL	NULL	S08_set2_a4
Finland	Are Various sporting events popular in Finland ?	NULL	NULL	NULL	S08_set2_a4
Finland	Are all official holidays in Finland established by acts of Parliament ?	NULL	NULL	NULL	S08_set2_a4
Finland	Are the people of Finland accustomed to technology and information services ?	NULL	NULL	NULL	S08_set2_a4
Finland	Was one of the most productive composers of popular music Toivo Kärki , and the most famous singer Olavi Virta -LRB- 1915 -- 1972 -RRB- ?	NULL	NULL	NULL	S08_set2_a4
Finland	Do 79 percent of the population not use the Internet ?	NULL	NULL	NULL	S08_set2_a4
Finland	Did the relationship between the Grand Duchy and the Russian Empire not sour when the Russian government made moves to restrict Finnish autonomy ?	NULL	NULL	NULL	S08_set2_a4
Finland	Is finland , officially the republic of finland (`` `` republic of finland ('' '' , or (`` `` suomen tasavalta ('' '' in finnish and (`` `` republiken finland ('' '' in swedish , the long protocol name , which is not defined by the law?	NULL	NULL	NULL	S08_set2_a4
Finland	Is the capital city helsinki?	NULL	NULL	NULL	S08_set2_a4
Finland	Is finland a democratic , parliamentary republic?	NULL	NULL	NULL	S08_set2_a4
Gerald_Ford	Was Ford a member of the House of Representatives?	Yes	easy	easy	S08_set3_a10
Gerald_Ford	Was Ford a member of the House of Representatives?	yes	easy	easy	S08_set3_a10
Gerald_Ford	For how long was Ford a member of the House of Representatives?	Over eight years.	medium	medium	S08_set3_a10
Gerald_Ford	For how long was Ford a member of the House of Representatives?	Ford served for over eight years as the Republican Minority Leader of the United States House of Representatives	medium	medium	S08_set3_a10
Gerald_Ford	Was Gerald Ford a member of Delta Kappa Epsilon?	Yes	easy	easy	S08_set3_a10
Gerald_Ford	Was Gerald Ford a member of Delta Kappa Epsilon?	Yes	easy	easy	S08_set3_a10
Gerald_Ford	Did ford get an award called "Congressman's congressman"?	Yes	easy	easy	S08_set3_a10
Gerald_Ford	Did ford get an award called "Congressman's congressman"?	No	easy	medium	S08_set3_a10
Gerald_Ford	Did ford attend the University of Michigan?	Yes	easy	easy	S08_set3_a10
Gerald_Ford	Did ford attend the University of Michigan?	Yes	easy	easy	S08_set3_a10
Gerald_Ford	What positions Ford played in the school football team?	Center and linebacker	medium	medium	S08_set3_a10
Gerald_Ford	What positions Ford played in the school football team?	Captain	medium	hard	S08_set3_a10
Gerald_Ford	What did Ford say about his biological father?	He was abusive and had a history of hitting his mother.	medium	medium	S08_set3_a10
Gerald_Ford	What did Ford say about his biological father?	his biological father was abusive and had a history of hitting his mother	medium	medium	S08_set3_a10
Gerald_Ford	Who did Ford nominate for Vice President?	Bob Dole	medium	hard	S08_set3_a10
Gerald_Ford	Who did Ford nominate for Vice President?	Nelson Rockefeller	medium	medium	S08_set3_a10
Gerald_Ford	Was Ford active about Vietnamese affairs?	No
\n	hard	hard	S08_set3_a10
Gerald_Ford	Was Ford active about Vietnamese affairs?	Yes	hard	too hard	S08_set3_a10
Gerald_Ford	Had Ford's wife married before?	Yes	hard	hard	S08_set3_a10
Gerald_Ford	Had Ford's wife married before?	No	hard	hard	S08_set3_a10
Gerald_Ford	Is Ford related with the assassination of John F. Kennedy?	Yes	hard	medium	S08_set3_a10
Gerald_Ford	Was Gerald Ford the 38th President of the United States?	yes	easy	easy	S08_set3_a10
Gerald_Ford	Was Gerald Ford the 38th President of the United States?	yes	easy	easy	S08_set3_a10
Gerald_Ford	Did Gerald Ford serve as the Republican Minority Leader of the House of Representatives?	yes	easy	easy	S08_set3_a10
Gerald_Ford	Did Gerald Ford serve as the Republican Minority Leader of the House of Representatives?	yes	easy	easy	S08_set3_a10
Gerald_Ford	Was Ford an Eagle Scout?	yes	easy	easy	S08_set3_a10
Gerald_Ford	Was Ford an Eagle Scout?	yes	easy	easy	S08_set3_a10
Gerald_Ford	What district was Ford elected from?	Michigan's 5th congressional district	medium	medium	S08_set3_a10
Gerald_Ford	What district was Ford elected from?	Michigan's 5th congressional district	medium	medium	S08_set3_a10
Gerald_Ford	How many Eagle Scouts were involved in Ford's funeral procession?	400	medium	medium	S08_set3_a10
Gerald_Ford	How many Eagle Scouts were involved in Ford's funeral procession?	About 400	medium	medium	S08_set3_a10
Gerald_Ford	Which future Heisman Trophy winner did Ford tackle?	Jay Berwanger	medium	hard	S08_set3_a10
Gerald_Ford	Which future Heisman Trophy winner did Ford tackle?	Jay Berwanger	medium	medium	S08_set3_a10
Gerald_Ford	Has another US President been an Eagle Scout?	no	hard	hard	S08_set3_a10
Gerald_Ford	Has another US President been an Eagle Scout?	no	hard	hard	S08_set3_a10
Gerald_Ford	Did Ford need to do extra work to pay for college?	yes	hard	medium	S08_set3_a10
Gerald_Ford	Did Ford need to do extra work to pay for college?	yes	hard	hard	S08_set3_a10
Gerald_Ford	Have more than five Presidents lived past the age of 90?	no	hard	hard	S08_set3_a10
Gerald_Ford	Have more than five Presidents lived past the age of 90?	no	hard	hard	S08_set3_a10
Gerald_Ford	How do kwajalein and eniwetok relate?	The Monterey supported landings at both locations.	NULL	medium	S08_set3_a10
Gerald_Ford	What did Ford receive on April 13, 1942?	Ford received a commission as ensign in the US Naval Reserve.	NULL	medium	S08_set3_a10
Gerald_Ford	Was Ford released from the hospital?	Yes.	NULL	easy	S08_set3_a10
Gerald_Ford	Was Ford interred at his Presidential Museum in Grand Rapids, Michigan?	Yes.	NULL	easy	S08_set3_a10
Gerald_Ford	Is Ford one of only four former Presidents to live to 90 or more years of age ?	Yes.	NULL	easy	S08_set3_a10
Gerald_Ford	Was Ford the last surviving member of the Warren Commission ?	Yes.	NULL	easy	S08_set3_a10
Gerald_Ford	Did Grand Rapids supporters not urge him to take on Bartel J. Jonkman , the incumbent Republican congressman ?	No.	NULL	easy	S08_set3_a10
Gerald_Ford	Did they not claim Ford 's pardon was quid pro quo in exchange for Nixon 's resignation ?	They did claim Ford's pardon was quid pro quo.	NULL	easy	S08_set3_a10
Ghana	Does Ghana have twice the per capita output of the poorer countries in West Africa?	yes	easy	easy	S08_set2_a5
Ghana	Does Ghana have twice the per capita output of the poorer countries in West Africa?	yes	easy	easy	S08_set2_a5
Ghana	Is English Ghana's official language?	yes	easy	easy	S08_set2_a5
Ghana	Is English Ghana's official language?	yes	easy	easy	S08_set2_a5
Ghana	Did the Dutch build the Elmina Castle?	No	easy	medium	S08_set2_a5
Ghana	Did the Dutch build the Elmina Castle?	no	easy	easy	S08_set2_a5
Ghana	When did Ghana achieve independence from the United Kingdom?	1957	medium	medium	S08_set2_a5
Ghana	When did Ghana achieve independence from the United Kingdom?	1957	medium	medium	S08_set2_a5
Ghana	How many regions is Ghana divided into?	10	medium	easy	S08_set2_a5
Ghana	How many regions is Ghana divided into?	10	medium	medium	S08_set2_a5
Ghana	Who is the head of state of Ghana?	President John Agyekum Kofuor	medium	easy	S08_set2_a5
Ghana	Who is the head of state of Ghana?	John Agyekum Kufuor	medium	medium	S08_set2_a5
Ghana	What is the dominant religion in Ghana?	Christian	hard	hard	S08_set2_a5
Ghana	What is the dominant religion in Ghana?	christian	hard	hard	S08_set2_a5
Ghana	What are the two subfamilies of the Native Ghanaian languages?	Kwa and Gur	hard	hard	S08_set2_a5
Ghana	What are the two subfamilies of the Native Ghanaian languages?	Kwa and Gur	hard	hard	S08_set2_a5
Ghana	What is the weather like at Lake Volta?	Warm and comparatively dry	hard	hard	S08_set2_a5
Ghana	What is the weather like at Lake Volta?	warm and comparatively dry	hard	hard	S08_set2_a5
Ghana	Is Ghana in Asia?	no	easy	easy	S08_set2_a5
Ghana	Is Ghana in Asia?	No	easy	easy	S08_set2_a5
Ghana	Is English the official language?	yes	easy	easy	S08_set2_a5
Ghana	Is English the official language?	Yes	easy	easy	S08_set2_a5
Ghana	Is Ghana's head of state John Agyekum Kufuor?	yes	easy	easy	S08_set2_a5
Ghana	Is Ghana's head of state John Agyekum Kufuor?	Yes	easy	easy	S08_set2_a5
Ghana	What does the word Ghana mean?	warrior king	medium	medium	S08_set2_a5
Ghana	What does the word Ghana mean?	Warrior King	medium	medium	S08_set2_a5
Ghana	Who was Kwame Nkrumah?	founder and first president	medium	medium	S08_set2_a5
Ghana	Who was Kwame Nkrumah?	founder and first president of the modern Ghanaian state	medium	medium	S08_set2_a5
Ghana	Where is old Ghana in relation to present Ghana?	500 miles north	medium	medium	S08_set2_a5
Ghana	Where is old Ghana in relation to present Ghana?	500 miles north of the present Ghana, and occupied the area between Rivers Senegal and Niger	medium	medium	S08_set2_a5
Ghana	Who makes up Ghana's Parliament?	the New Patriotic Party and National Democratic Congress	hard	hard	S08_set2_a5
Ghana	Who makes up Ghana's Parliament?	the New Patriotic Party and National Democratic Congress	hard	hard	S08_set2_a5
Ghana	What European countries established states in Ghana?	The UK	hard	too hard	S08_set2_a5
Ghana	What European countries established states in Ghana?	Portugual, France, Britain, Netherlands	hard	hard	S08_set2_a5
Ghana	What was Wagadugu?	NULL	NULL	NULL	S08_set2_a5
Ghana	What was controlled by Sundiata in 1240 AD, and absorbed into the larger Mali Empire?	NULL	NULL	NULL	S08_set2_a5
Ghana	What connected the Akans to this Empire?	NULL	NULL	NULL	S08_set2_a5
Ghana	Is it true that anecdotal evidence connected the akans to this empire?	NULL	NULL	NULL	S08_set2_a5
Ghana	Is it true that the portuguese came to ghana in the 15th century?	NULL	NULL	NULL	S08_set2_a5
Ghana	Is it true that agricultural expansion marked the period before 500?	NULL	NULL	NULL	S08_set2_a5
Ghana	What did Ghana capture in 1642?	NULL	NULL	NULL	S08_set2_a5
Ghana	Is The Parliament of Ghana unicameral?	NULL	NULL	NULL	S08_set2_a5
Ghana	Is Medieval Ghana (4th- 13th Century): The Republic of Ghana is named after the medieval Ghana Empire of West Africa. named after the medieval Ghana Empire of West Africa?	NULL	NULL	NULL	S08_set2_a5
Ghana	What was on March?	NULL	NULL	NULL	S08_set2_a5
Ghana		NULL	NULL	NULL	S08_set2_a5
Ghana		NULL	NULL	NULL	S08_set2_a5
Ghana	The coastline is what?	NULL	NULL	NULL	S08_set2_a5
Ghana	Ghana 's spending on education has what?	NULL	NULL	NULL	S08_set2_a5
Ghana	Who sits at Osu Castle ?	NULL	NULL	NULL	S08_set2_a5
Ghana	Is all teaching done in English , Ghana 's official language ?	NULL	NULL	NULL	S08_set2_a5
Ghana	Are Native Ghanaian languages divided into two linguistic subfamilies of the Niger-Congo language family ?	NULL	NULL	NULL	S08_set2_a5
Ghana	Are more than 100 languages and dialects spoken in Ghana ?	NULL	NULL	NULL	S08_set2_a5
Ghana	Had the tax regime which started in 1998 a single rate but since September 2007 entered into a multiple rate regime ?	NULL	NULL	NULL	S08_set2_a5
Ghana	Did European and other : 0.2 % Religions : Christian 63 % , African beliefs 21 % , Muslim 16 % , Facts on People of Ghana , not access July 13 , 2006 More than 100 languages and dialects are spoken in Ghana ?	NULL	NULL	NULL	S08_set2_a5
Ghana	Does this not allow retailers of taxable goods under Act 546 to charge a marginal 3 % on their sales and account on same to the VAT Service ?	NULL	NULL	NULL	S08_set2_a5
Ghana	Is the republic of ghana a country in west africa?	NULL	NULL	NULL	S08_set2_a5
Ghana	What happened with the portuguese in the 15th century?	NULL	NULL	NULL	S08_set2_a5
Ghana	Is the old ghana 500 miles?	NULL	NULL	NULL	S08_set2_a5
Gray_Wolf	Does the Gray Wolf share an ancestry with the domestic dog?	Yes	easy	too easy	S08_set1_a6
Gray_Wolf	Does the Gray Wolf share an ancestry with the domestic dog?	Yes.	easy	easy	S08_set1_a6
Gray_Wolf	Do wolf pups tend to have darker fur than adults?	Yes	easy	too easy	S08_set1_a6
Gray_Wolf	Do wolf pups tend to have darker fur than adults?	Yes, They do tend to have darker furs	easy	hard	S08_set1_a6
Gray_Wolf	Do wolves leave their pack?	Yes	easy	medium	S08_set1_a6
Gray_Wolf	Do wolves leave their pack?	They leave their birth pack when they reach sexual maturity	easy	medium	S08_set1_a6
Gray_Wolf	What kinds of coats do wolves have?	bulky coats with two layers	medium	medium	S08_set1_a6
Gray_Wolf	What kinds of coats do wolves have?	Tough guard hairs that repel water and dirt, and a dense, water-resistant layer	medium	hard	S08_set1_a6
Gray_Wolf	Where do wolves have scent glands?	Helping the woldf to effectively navigate over large expanses while concurrently keeping others informed of its whereabouts.	medium	medium	S08_set1_a6
Gray_Wolf	Where do wolves have scent glands?	between a wolf's toes	medium	medium	S08_set1_a6
Gray_Wolf	How much do wolves weigh?	typically varies between 32 and 62 kilograms	medium	medium	S08_set1_a6
Gray_Wolf	How much do wolves weigh?	between 32 and 68 kilograms 	medium	easy	S08_set1_a6
Gray_Wolf	Why do wolves howl?	Howling helps pack members keep in touch, allowing them to communicate effectively in thickly forested areas or over great distances. Howling also helps to call pack members to a specific location. Howling can also serve as a declaration of territory, as shown in a dominant wolf&apos;s tendency to respond to a human imitation of a "rival" wolf in an area the wolf considers its own. 	hard	hard	S08_set1_a6
Gray_Wolf	Why do wolves howl?	To pack members keep in touch, allowing them to communicate effectively in thickly forested areas or over great distances	hard	too hard	S08_set1_a6
Gray_Wolf	What is surplus killing?	Surplus killing is defined as the killing of several prey animals too numerous to eat at one sitting.	hard	medium	S08_set1_a6
Gray_Wolf	What is surplus killing?	the killing of several prey animals too numerous to eat at one sitting	hard	easy	S08_set1_a6
Gray_Wolf	Are Gray Wolves native to North America?	Yes	hard	easy	S08_set1_a6
Gray_Wolf	Are Gray Wolves native to North America?	No. Current theory suggests that it's from Eurasia	hard	hard	S08_set1_a6
Gray_Wolf	Is the Gray Wolf a mammal?	Yes	easy	easy	S08_set1_a6
Gray_Wolf	Is the Gray Wolf a mammal?	Yes	easy	easy	S08_set1_a6
Gray_Wolf	Are a wolf's teeth its main weapons?	Yes	easy	easy	S08_set1_a6
Gray_Wolf	Are a wolf's teeth its main weapons?	Yes	easy	easy	S08_set1_a6
Gray_Wolf	Are wolves built for stamina?	Yes	easy	easy	S08_set1_a6
Gray_Wolf	Are wolves built for stamina?	Yes	easy	easy	S08_set1_a6
Gray_Wolf	Where is the largest gray wolf population thought to be found?	Kazakhstan	medium	hard	S08_set1_a6
Gray_Wolf	Where is the largest gray wolf population thought to be found?	Kazakhstan	medium	medium	S08_set1_a6
Gray_Wolf	To what genus does the gray wolf belong?	Canis	medium	medium	S08_set1_a6
Gray_Wolf	To what genus does the gray wolf belong?	Canis	medium	medium	S08_set1_a6
Gray_Wolf	When do wolves molt?	Late Spring or Early Summer	medium	medium	S08_set1_a6
Gray_Wolf	When do wolves molt?	late spring or early summer	medium	medium	S08_set1_a6
Gray_Wolf	Why is it beneficial for alpha males and females to forcefully prevent other wolves from mating?	A pack can only suppport one littler per year	hard	hard	S08_set1_a6
Gray_Wolf	Why is it beneficial for alpha males and females to forcefully prevent other wolves from mating?	The pack tension rises as each mature wolf feels urged to mate	hard	too hard	S08_set1_a6
Gray_Wolf	What type of tools do biologists use to capture wolves for tagging?	Darting and Foot hold traps.	hard	hard	S08_set1_a6
Gray_Wolf	What type of tools do biologists use to capture wolves for tagging?	Darting and foot hold traps	hard	hard	S08_set1_a6
Gray_Wolf	Forward, erect ears and slightly bristle hackles are a sign of what in wolves?	Dominance	hard	hard	S08_set1_a6
Gray_Wolf	Forward, erect ears and slightly bristle hackles are a sign of what in wolves?	Dominance	hard	hard	S08_set1_a6
Grover_Cleveland	Was Grover Cleveland born in New York?	no	easy	easy	S08_set3_a6
Grover_Cleveland	Was Grover Cleveland born in New York?	no	easy	easy	S08_set3_a6
Grover_Cleveland	Did Grover Cleveland win the 1884 election?	yes	easy	easy	S08_set3_a6
Grover_Cleveland	Did Grover Cleveland win the 1884 election?	yes	easy	easy	S08_set3_a6
Grover_Cleveland	Did Grover Cleveland support women's suffrage?	No	easy	medium	S08_set3_a6
Grover_Cleveland	Did Grover Cleveland support women's suffrage?	no	easy	medium	S08_set3_a6
Grover_Cleveland	Where was Grover Cleveland married?	In the White House	medium	easy	S08_set3_a6
Grover_Cleveland	Where was Grover Cleveland married?	in the Blue Room in the White House	medium	medium	S08_set3_a6
Grover_Cleveland	What did Cleveland die from?	A heart attack	medium	easy	S08_set3_a6
Grover_Cleveland	What did Cleveland die from?	a heart attack	medium	medium	S08_set3_a6
Grover_Cleveland	How many years after Cleveland left office did the U.S. win the Spanish-American War?	One Year	medium	medium	S08_set3_a6
Grover_Cleveland	How many years after Cleveland left office did the U.S. win the Spanish-American War?	one	medium	medium	S08_set3_a6
Grover_Cleveland	What did Cleveland's opponents say in 1884 to counter his innocent image?	That he had fathered an illegitimate child	hard	hard	S08_set3_a6
Grover_Cleveland	What did Cleveland's opponents say in 1884 to counter his innocent image?	that he had fathered an illegitimate child while he was a lawyer in Buffalo	hard	hard	S08_set3_a6
Grover_Cleveland	Who did Cleveland run against in 1884?	former Senator James G. Blaine of Maine	hard	easy	S08_set3_a6
Grover_Cleveland	Who did Cleveland run against in 1884?	James G. Blaine	hard	hard	S08_set3_a6
Grover_Cleveland	Why did Cleveland want to hide his cancer surgery from the public?	To avoid further market panic	hard	medium	S08_set3_a6
Grover_Cleveland	Why did Cleveland want to hide his cancer surgery from the public?	because of the financial depression of the country	hard	hard	S08_set3_a6
Grover_Cleveland	Was Grover Cleveland the twenty-seventh president of the United States?	No.	easy	easy	S08_set3_a6
Grover_Cleveland	Was Grover Cleveland the twenty-seventh president of the United States?	No.	easy	easy	S08_set3_a6
Grover_Cleveland	Is Grover Cleveland honest?	Yes.	easy	easy	S08_set3_a6
Grover_Cleveland	Is Grover Cleveland honest?	Yes.	easy	easy	S08_set3_a6
Grover_Cleveland	Was Grover Cleveland married in the whitehouse?	Yes.	easy	easy	S08_set3_a6
Grover_Cleveland	Was Grover Cleveland married in the whitehouse?	Yes.	easy	easy	S08_set3_a6
Grover_Cleveland	When was he elected sheriff of Erire County, New York?	Yes.	medium	easy	S08_set3_a6
Grover_Cleveland	When was he elected sheriff of Erire County, New York?	1870	medium	medium	S08_set3_a6
Grover_Cleveland	When did he die?	June 24 1908	medium	medium	S08_set3_a6
Grover_Cleveland	When did he die?	1908 	medium	medium	S08_set3_a6
