ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
Charles-Augustin_de_Coulomb	Whose ideas inspired Charles-Augustin de Coulomb's experiments on the resistance of masonries?	He carried out several experiments on the resistance of masonries which were inspired by the ideas of Pieter van Musschenbroek on friction.	medium	medium	S10_set4_a6
Charles-Augustin_de_Coulomb	When did Charles-Augustin de Coulomb join his father's family in Montpeillier?	From 1757 to 1759 he joined his father's family in Montpellier.	medium	medium	S10_set4_a6
Charles-Augustin_de_Coulomb	Did Charles-Augustin de Coulomb come from a poor family?	No.	hard	easy	S10_set4_a6
Charles-Augustin_de_Coulomb	Did Charles-Augustin de Coulomb come from a poor family?	No, his mother came from a wealthy family in the wool trade.	hard	hard	S10_set4_a6
Charles-Augustin_de_Coulomb	What is Coulomb's law?	The definition of the electrostatic force of attraction and repulsion.	hard	medium	S10_set4_a6
Charles-Augustin_de_Coulomb	What is Coulomb's law?	The definition of the electrostatic force of attraction and repulsion.	hard	medium	S10_set4_a6
Charles-Augustin_de_Coulomb	Where is Collège des Quatre-Nations located?	In Montpellier.	hard	hard	S10_set4_a6
Charles-Augustin_de_Coulomb	Where is Collège des Quatre-Nations located?	In Paris.	hard	hard	S10_set4_a6
Charles-Augustin_de_Coulomb	What happened in 1785?	Coulomb presented his three reports on Electricity and Magnetism	NULL	easy	S10_set4_a6
Charles-Augustin_de_Coulomb	What happened in 1757 to 1759?	Charles-Augustin de Coulomb joined his father's family in Montpellier and took part in the work of the academy of the city.	NULL	hard	S10_set4_a6
Charles-Augustin_de_Coulomb	Regarding this topic, what did the Revolution do?	The Revolution caused Coulomb to resign his appointment as intendent des eaux et fontains and retire.	NULL	too hard	S10_set4_a6
Charles-Augustin_de_Coulomb	Who determined to pursue mathematics?	Charles-Augustin de Coulomb	NULL	medium	S10_set4_a6
Charles-Augustin_de_Coulomb	When did Coulomb return to Paris?	In 1759.	NULL	medium	S10_set4_a6
Charles-Augustin_de_Coulomb	Does Coulomb leave a legacy as a pioneer in the field of geotechnical engineering for his contribution to retaining wall design?	yes	NULL	easy	S10_set4_a6
Charles-Augustin_de_Coulomb	Did the family move to Paris as well as there Coulomb studied at the prestigious Collge des Quatre-Nations?	Yes	NULL	easy	S10_set4_a6
Charles-Augustin_de_Coulomb	Was Coulomb born in Angoulme France to a well-to-do family?	Coulomb was born in AngoulÃªme, France, to a well-to-do family	NULL	easy	S10_set4_a6
Charles-Augustin_de_Coulomb	Is he best known for developing Coulomb's law, the definition of the electrostatic force of attraction and repulsion?	Yes	NULL	easy	S10_set4_a6
Charles-Augustin_de_Coulomb	The SI unit of charge, the coulomb, was named after him?	Yes	NULL	easy	S10_set4_a6
Charles-Augustin_de_Coulomb	Did Coulomb die in AngoulÃªme, France, to a well-to-do family?	No	NULL	easy	S10_set4_a6
Chinese_language	Are all spoken varieties of Chinese tonal and analytical?	yes	easy	easy	S10_set5_a7
Chinese_language	Are all spoken varieties of Chinese tonal and analytical?	yes	easy	easy	S10_set5_a7
Chinese_language	Is fifty percent or more of Korean vocabulary of Chinese origin?	Yes	easy	easy	S10_set5_a7
Chinese_language	Is fifty percent or more of Korean vocabulary of Chinese origin?	yes	easy	easy	S10_set5_a7
Chinese_language	Does "ketchup" come from the Minnan pronunciation of &#39853;&#27713; (koe-tsiap)?	Yes	easy	easy	S10_set5_a7
Chinese_language	Does "ketchup" come from the Minnan pronunciation of &#39853;&#27713; (koe-tsiap)?	yes	easy	easy	S10_set5_a7
Chinese_language	What is the most common romanization standard for Standard Mandarin today?	Hanyu Pinyin	medium	medium	S10_set5_a7
Chinese_language	What is the most common romanization standard for Standard Mandarin today?	Hanyu Pinyin	medium	medium	S10_set5_a7
Chinese_language	What is the official standard language used by the People's Republic of China, the Republic of China, and Singapore (where it is called "Huayu")?	Putonghua / Guoyu, often called "Mandarin"	medium	medium	S10_set5_a7
Chinese_language	What is the official standard language used by the People's Republic of China, the Republic of China, and Singapore (where it is called "Huayu")?	Standard Mandarin	medium	medium	S10_set5_a7
Chinese_language	How many head entries for character definitions does the Zhonghua Zihai &#20013;&#21326;&#23383;&#28023; (1994) contain?	85,568 head entries	medium	medium	S10_set5_a7
Chinese_language	How many head entries for character definitions does the Zhonghua Zihai &#20013;&#21326;&#23383;&#28023; (1994) contain?	54,678	medium	medium	S10_set5_a7
Chinese_language	What does the PRC government classify as literacy amongst workers?	knowledge of 2,000 characters	hard	medium	S10_set5_a7
Chinese_language	What does the PRC government classify as literacy amongst workers?	a knowledge of 2000 characters	hard	medium	S10_set5_a7
Chinese_language	How is South China linguistically different from North China?	South China displays more linguistic diversity	hard	hard	S10_set5_a7
Chinese_language	&#20415;&#24403;/&#20415;&#30070; “lunchbox or boxed lunch” (from bento) and &#26009;&#29702; “prepared cuisine” are loan words from which language?	Japanese	hard	hard	S10_set5_a7
Chinese_language	&#20415;&#24403;/&#20415;&#30070; “lunchbox or boxed lunch” (from bento) and &#26009;&#29702; “prepared cuisine” are loan words from which language?	Chinese	hard	hard	S10_set5_a7
Chinese_language	What is the standardized form of spoken chinese?	The standardized form of spoken Chinese is Standard Mandarin.	easy	medium	S10_set5_a7
Chinese_language	What is the standardized form of spoken chinese?	The standardized from of spoken Chinese is Standard Mandarin.	easy	easy	S10_set5_a7
Chinese_language	Is diglossia a common feature in mainland China and Taiwan?	Yes, diglossia is a common feature in mainland China and Taiwan.	easy	easy	S10_set5_a7
Chinese_language	Is diglossia a common feature in mainland China and Taiwan?	Yes, diglossia is a common feature in mainland China and Taiwan.	easy	easy	S10_set5_a7
Chinese_language	Do linguists often view Chinese as a language family?	Yes, linguists often view Chinese as a language family.	easy	easy	S10_set5_a7
Chinese_language	Do linguists often view Chinese as a language family?	Yes, linguists often view Chinese as a language family.	easy	easy	S10_set5_a7
Chinese_language	When did classical Chinese literature begin?	Classical Chinese literature began in the Spring and Autumn period.	medium	medium	S10_set5_a7
Chinese_language	When did classical Chinese literature begin?	Classical Chinese literature began in the 14th to 11th centuires BCE.	medium	medium	S10_set5_a7
Chinese_language	How does the government of the People's Republic of China often refer to all divisions of the Sinitic language(s) besides Standard Mandarin?	The government of the People's Republic of China refers to all divisions of the Sinitic language(s) besides Standard Mandarin as fangyan.	medium	hard	S10_set5_a7
Chinese_language	How does the government of the People's Republic of China often refer to all divisions of the Sinitic language(s) besides Standard Mandarin?	The PRC commonly refers to all divisons of the Sinitic language(s) beside Standard Mandarin as fangyan, or "regional tongues."	medium	hard	S10_set5_a7
Chinese_language	When was Middle Chinese used?	Middle Chinese was used during Southern and Northern Dynasties and the Sua, Tang, and Sang dynasties.	medium	medium	S10_set5_a7
Chinese_language	When was Middle Chinese used?	Middle Chinese was the language used in the 6th through 1-th centuries CE.	medium	medium	S10_set5_a7
Chinese_language	How is the pronunciation of foreign words determined?	The pronunciation of foreign words is done by employing Chinese characters with similar pronuncations.	hard	hard	S10_set5_a7
Chinese_language	How is the pronunciation of foreign words determined?	Foreign words are transliterated into close-match existing Chinese morphemes.	hard	too hard	S10_set5_a7
Chinese_language	What is the total number of Chinese words?	The Hanyu Da Zidian includes 54,678 head entries for characters.	hard	hard	S10_set5_a7
Chinese_language	What language was used in the Zhou and Southern Dynasties?	Old Chinese was the language common during the early and middle Zhou Dynasty.	hard	medium	S10_set5_a7
Cougar	Is a cougar also known as a mountain lion?	A cougar is also known as a mountain lion.	easy	easy	S10_set1_a2
Cougar	Is a cougar also known as a mountain lion?	yes	easy	easy	S10_set1_a2
Cougar	Are cougars larger than jaguars?	Cougars are not larger than jaguars.	easy	hard	S10_set1_a2
Cougar	Are cougars larger than jaguars?	no	easy	hard	S10_set1_a2
Cougar	Does the World Conservation Union consider the cougar a "least concern" species?	The World Conservation Union (IUCN) currently lists the cougar as a "least concern" species.	easy	easy	S10_set1_a2
Cougar	Does the World Conservation Union consider the cougar a "least concern" species?	yes	easy	easy	S10_set1_a2
Cougar	What are some of the cougar's primary food sources?	The cougar's primary food sources include ungulates such as deer, elk, and bighorn sheep, as well as domestic cattle, horses and sheep, particularly in the northern part of its range.	medium	easy	S10_set1_a2
Cougar	What are some of the cougar's primary food sources?	ungulates such as deer, elk, and bighorn sheep, as well as domestic cattle, horses, and sheep	medium	medium	S10_set1_a2
Cougar	How long are cougar adult males (from nose to tail)?	The length of adult males is around 2.4 meters (8 ft) long nose to tail.	medium	medium	S10_set1_a2
Cougar	How long are cougar adult males (from nose to tail)?	2.4 meters	medium	medium	S10_set1_a2
Cougar	How long is an adult cougar's paw print?	An adult cougar's paw print is approximately 10 cm (4 inches) long.	medium	medium	S10_set1_a2
Cougar	How long is an adult cougar's paw print?	4 inches	medium	medium	S10_set1_a2
Cougar	What are the three heaviest cats in the world?	The three heaviest cats in the world are the tiger, lion and jaguar.	hard	hard	S10_set1_a2
Cougar	What are the three heaviest cats in the world?	tiger, lion, and jaguar	hard	hard	S10_set1_a2
Cougar	On average, are cougar males heavier than females?	On average, cougar males are heavier than females.	hard	hard	S10_set1_a2
Cougar	On average, are cougar males heavier than females?	yes	hard	hard	S10_set1_a2
Cougar	What are the three cat species that are native to Canada?	The three cat species that are native to Canada are the cougar, the bobcat and the Canadian lynx.	hard	medium	S10_set1_a2
Cougar	What are the three cat species that are native to Canada?	cougar, bobcat, Canadian lynx	hard	hard	S10_set1_a2
Cymbal	Is one of the parts of a cymbal called a disc?	no	easy	medium	S10_set2_a6
Cymbal	Is one of the parts of a cymbal called a disc?	NULL	easy	NULL	S10_set2_a6
Cymbal	Are ride cymbals very common?	yes	easy	easy	S10_set2_a6
Cymbal	Are ride cymbals very common?	NULL	easy	NULL	S10_set2_a6
Cymbal	Does Fender make cymbals?	no	easy	hard	S10_set2_a6
Cymbal	Does Fender make cymbals?	NULL	easy	NULL	S10_set2_a6
Cymbal	What part of the cymbal is the bell?	The center of a Cymbal	medium	medium	S10_set2_a6
Cymbal	What part of the cymbal is the bell?	NULL	medium	NULL	S10_set2_a6
Cymbal	What's the timber of ancient cimbals like? disfluent	like that of small hand-bells or of the notes of the keyed harmonica	medium	hard	S10_set2_a6
Cymbal	What's the timber of ancient cimbals like? disfluent	NULL	medium	NULL	S10_set2_a6
Cymbal	What does it sound like to play cymbals with a cello bow?	squealing car brakes	medium	medium	S10_set2_a6
Cymbal	What does it sound like to play cymbals with a cello bow?	NULL	medium	NULL	S10_set2_a6
Cymbal	What are cymbals made of?	brass	hard	medium	S10_set2_a6
Cymbal	What are cymbals made of?	NULL	hard	NULL	S10_set2_a6
Cymbal	How many cymbals typically go in a drum kit?	at least 3	hard	hard	S10_set2_a6
Cymbal	How many cymbals typically go in a drum kit?	NULL	hard	NULL	S10_set2_a6
Cymbal	What kinds of musical groups use cymbals?	Cymbals are used in modern orchestras and many military, marching, concert and other bands	hard	too hard	S10_set2_a6
Cymbal	What kinds of musical groups use cymbals?	NULL	hard	NULL	S10_set2_a6
Dragonfly	NULL	NULL	easy	NULL	S10_set1_a7
Dragonfly	NULL	NULL	easy	NULL	S10_set1_a7
Dragonfly	NULL	NULL	easy	NULL	S10_set1_a7
Dragonfly	NULL	NULL	medium	NULL	S10_set1_a7
Dragonfly	NULL	NULL	medium	NULL	S10_set1_a7
Dragonfly	NULL	NULL	medium	NULL	S10_set1_a7
Dragonfly	NULL	NULL	hard	NULL	S10_set1_a7
Dragonfly	NULL	NULL	hard	NULL	S10_set1_a7
Dragonfly	NULL	NULL	hard	NULL	S10_set1_a7
Dragonfly	Are dragonflies capable of walking?	NULL	easy	NULL	S10_set1_a7
Dragonfly	Are dragonflies capable of walking?	NULL	easy	NULL	S10_set1_a7
Dragonfly	Do dragonfly nymphs ever hunt on land?	NULL	easy	NULL	S10_set1_a7
Dragonfly	Do dragonfly nymphs ever hunt on land?	NULL	easy	NULL	S10_set1_a7
Dragonfly	Do dragonflies spend most of their lives in their adult form?	NULL	easy	NULL	S10_set1_a7
Dragonfly	Do dragonflies spend most of their lives in their adult form?	NULL	easy	NULL	S10_set1_a7
Dragonfly	What are dragonfly larvae known as?	NULL	medium	NULL	S10_set1_a7
Dragonfly	What are dragonfly larvae known as?	NULL	medium	NULL	S10_set1_a7
Dragonfly	On what continent have dragonflies often been seen as sinister?	NULL	medium	NULL	S10_set1_a7
Dragonfly	On what continent have dragonflies often been seen as sinister?	NULL	medium	NULL	S10_set1_a7
Dragonfly	In how many directions can the adult dragonfly propel itself?	NULL	medium	NULL	S10_set1_a7
Dragonfly	In how many directions can the adult dragonfly propel itself?	NULL	medium	NULL	S10_set1_a7
Dragonfly	What is the hobby of seeking out dragonflies and damselflies called?	NULL	hard	NULL	S10_set1_a7
Dragonfly	What is the hobby of seeking out dragonflies and damselflies called?	NULL	hard	NULL	S10_set1_a7
Dragonfly	In what country are dragonflies used as a food source?	NULL	hard	NULL	S10_set1_a7
Dragonfly	In what country are dragonflies used as a food source?	NULL	hard	NULL	S10_set1_a7
Dragonfly	Which culture has a legend that claims that trolls sent dragonflies to poke out their enemies' eyes?	NULL	hard	NULL	S10_set1_a7
Dragonfly	Which culture has a legend that claims that trolls sent dragonflies to poke out their enemies' eyes?	NULL	hard	NULL	S10_set1_a7
Dragonfly	Is the dragonfly associated with late summer as well as early autumn?	Yes	NULL	easy	S10_set1_a7
Dragonfly	Does Exposure to air cause the larva to begin breathing?	Yes (capitalization).	NULL	easy	S10_set1_a7
Dragonfly	Is it characterized by large multifaceted eyes, two pairs of strong transparent wings, and an elongated body?	Yes.	NULL	easy	S10_set1_a7
Drum	Is the drum a member of the percussion group?	yes	easy	easy	S10_set2_a4
Drum	Is the drum a member of the percussion group?	yes	easy	easy	S10_set2_a4
Drum	Does each type of drum head serve its own musical purpose?	yes	easy	easy	S10_set2_a4
Drum	Does each type of drum head serve its own musical purpose?	yes	easy	easy	S10_set2_a4
Drum	Is the Aburukuwa a type of drum?	yes	easy	medium	S10_set2_a4
Drum	Is the Aburukuwa a type of drum?	yes	easy	too easy	S10_set2_a4
Drum	How long has the basic design of the drum remained unchanged?	remained virtually unchanged for thousands of years	medium	medium	S10_set2_a4
Drum	How long has the basic design of the drum remained unchanged?	thousands of years	medium	hard	S10_set2_a4
Drum	What is the second biggest factor affecting the sound produced by a drum?	tension	medium	easy	S10_set2_a4
Drum	What is the second biggest factor affecting the sound produced by a drum?	the tension at which the drum head is held against the shell of the drum.	medium	easy	S10_set2_a4
Drum	By what name are drums classified as under the percussion group?	membranophone	medium	medium	S10_set2_a4
Drum	By what name are drums classified as under the percussion group?	membranous	medium	medium	S10_set2_a4
Drum	How do rock and roll drummers like their drumheads?	rock and roll drummer may prefer drums that sound loud and deep	hard	hard	S10_set2_a4
Drum	How do rock and roll drummers like their drumheads?	drums that sound loud and deep	hard	hard	S10_set2_a4
Drum	Whare is the name for drums that have a S10_set of wires held across some of all of the drum heads?	snares	hard	medium	S10_set2_a4
Drum	Had the drums been used in Sri Lanka since Before Christ?	yes	hard	too hard	S10_set2_a4
Drum	Had the drums been used in Sri Lanka since Before Christ?	yes	hard	too hard	S10_set2_a4
Drum	Is the drum a member of the percussion group?	yes	easy	easy	S10_set2_a4
Drum	Is the drum a member of the percussion group?	yes	easy	easy	S10_set2_a4
Drum	Are drums often used in music therapy?	yes	easy	easy	S10_set2_a4
Drum	Are drums often used in music therapy?	yes	easy	too easy	S10_set2_a4
Drum	Do drums consist of at least eight membranes?	no	easy	easy	S10_set2_a4
Drum	Do drums consist of at least eight membranes?	no	easy	easy	S10_set2_a4
Drum	What has the most effect on how a drum sounds?	the drumhead	medium	medium	S10_set2_a4
Drum	What has the most effect on how a drum sounds?	the drumhead	medium	medium	S10_set2_a4
Drum	Who constructed a kit using diatonic and chromatically tuned drums?	Terry Bozzio	medium	medium	S10_set2_a4
Drum	Who constructed a kit using diatonic and chromatically tuned drums?	Terry Bozzio	medium	medium	S10_set2_a4
Drum	Drums are usually played by what?	the hands, or by one or two sticks	medium	medium	S10_set2_a4
Drum	Drums are usually played by what?	the hands	medium	medium	S10_set2_a4
Drum	Has the design of drums changed recently?	no	hard	medium	S10_set2_a4
Drum	Has the design of drums changed recently?	no	hard	easy	S10_set2_a4
Drum	Can some cylindrical shell drums have no drum heads?	no	hard	hard	S10_set2_a4
Drum	Can some cylindrical shell drums have no drum heads?	no	hard	hard	S10_set2_a4
Drum	Does every drumhead make the same sound?	no	hard	easy	S10_set2_a4
Drum	Does every drumhead make the same sound?	no	hard	easy	S10_set2_a4
Drum	Aren't drums often used in music therapy?	Yes, drums are often used in music therapy.	NULL	easy	S10_set2_a4
Drum	Aren't drums usually played by the hands?	Yes.	NULL	easy	S10_set2_a4
Drum	Are drums usually played by the hands?	Yes	NULL	easy	S10_set2_a4
Drum	Do many such drums have six to ten tension rods?	Yes.	NULL	easy	S10_set2_a4
Drum	Do drums consist of at least one membrane, called a drumhead or drum skin, that is stretched over a shell and struck, either directly with parts of a player's body, or with some sort of implement such as a drumstick, to produce sound?	yes	NULL	easy	S10_set2_a4
Drum	Have other techniques been used to cause drums to make sound, such as the ``Thumb roll''?	Yes	NULL	easy	S10_set2_a4
Eel	Is the electric eel a true eel?	No	easy	easy	S10_set1_a8
Eel	Is the electric eel a true eel?	No, the electric eel is not a true eel.	easy	hard	S10_set1_a8
Eel	Are most eels predators?	Yes	easy	easy	S10_set1_a8
Eel	Are most eels predators?	Yes, most eels are predators.	easy	easy	S10_set1_a8
Eel	Is eel blood toxic to humans?	Yes	easy	easy	S10_set1_a8
Eel	Is eel blood toxic to humans?	Yes, eel blood is toxic to humans.	easy	easy	S10_set1_a8
Eel	How many species of true eels are there?	approximately 800 species	medium	medium	S10_set1_a8
Eel	How many species of true eels are there?	There are approximately 800 species of true eels.	medium	medium	S10_set1_a8
Eel	Where is smoked eel considered a delicacy?	Northern Germany, The Netherlands, Denmark, Sweden	medium	medium	S10_set1_a8
Eel	Where is smoked eel considered a delicacy?	Smoked eel is considered a delicacy in northern Germany, The Netherlands, Denmark and Sweden.	medium	medium	S10_set1_a8
Eel	How do eels begin life?	As flat and transparent larvae, called leptocephali	medium	medium	S10_set1_a8
Eel	How do eels begin life?	Eels begin life as flat and transparent larvae, called leptocephali.	medium	medium	S10_set1_a8
Eel	What types of fins do eels have?	Dorsal, anal, caudal, tail fins	hard	hard	S10_set1_a8
Eel	What types of fins do eels have?	Eels have dorsal and anal fins fused with a tail fin. Some also have  pectoral fins.	hard	too hard	S10_set1_a8
Eel	What do leptocephali eat?	Marine snow	hard	hard	S10_set1_a8
Eel	What do leptocephali eat?	Leptocephali eat small particles called marine snow.	hard	hard	S10_set1_a8
Eel	Do all eels live in fresh water?	No	hard	hard	S10_set1_a8
Eel	Do all eels live in fresh water?	No, not all eels live in fresh water.	hard	too hard	S10_set1_a8
Finnish_language	Is Finnish an official language of the European Union?	Yes	easy	easy	S10_set5_a5
Finnish_language	Is Finnish an official language of the European Union?	Yes, Finnish is an official language of the European Union.	easy	easy	S10_set5_a5
Finnish_language	Are the dialects of Finnish divided into two groups?	Yes	easy	easy	S10_set5_a5
Finnish_language	Are the dialects of Finnish divided into two groups?	Yes, the dialects of Finnish are divided into two groups.	easy	easy	S10_set5_a5
Finnish_language	Is Finnish threatened by English?	No	easy	easy	S10_set5_a5
Finnish_language	Is Finnish threatened by English?	No, Finnish is not threatened by English.	easy	easy	S10_set5_a5
Finnish_language	When did Proto-Uralic language arrive in Finland?	Around 1900 BCE	medium	medium	S10_set5_a5
Finnish_language	When did Proto-Uralic language arrive in Finland?	Proto-Uralic language arrived in Finland around 1900 BCE.	medium	medium	S10_set5_a5
Finnish_language	What are characteristic features of Finnish?	Vowel harmony and an agglutinative morphology	medium	medium	S10_set5_a5
Finnish_language	What are characteristic features of Finnish?	Characteristic features of Finnish are vowel harmony and an agglutinative morphology.	medium	medium	S10_set5_a5
Finnish_language	Where is the Kven language spoken?	Norway	medium	medium	S10_set5_a5
Finnish_language	Where is the Kven language spoken?	The Kven language is spoken in Northern Norway.	medium	medium	S10_set5_a5
Finnish_language	For how long has the classification of dialects spoken outside of Finland been a controversial issue?	Since Finland's independence in 1917	hard	medium	S10_set5_a5
Finnish_language	For how long has the classification of dialects spoken outside of Finland been a controversial issue?	The classification of dialects spoken outside of Finland has been a controversial issue since Finland's independence in 1917.	hard	medium	S10_set5_a5
Finnish_language	Who wrote the first novel in Finnish?	Aleksis Kivi	hard	medium	S10_set5_a5
Finnish_language	Who wrote the first novel in Finnish?	The first novel in Finnish was published by Aleksis Kivi.	hard	hard	S10_set5_a5
Finnish_language	What book defined the official Finnish language?	The Dictionary of Contemporary Finnish	hard	medium	S10_set5_a5
Finnish_language	What book defined the official Finnish language?	The Dictionary of Contemporary Finnish defined the official Finnish language.	hard	hard	S10_set5_a5
Flute	What is the earliest extant transverse flute?	it dates from 433 BC	easy	medium	S10_set2_a5
Flute	What is the earliest extant transverse flute?	Chi	easy	easy	S10_set2_a5
Flute	When does a flute produce sound?	when a stream of air directed across a hole in the instrument creates a vibration of air at the hole	easy	medium	S10_set2_a5
Flute	When does a flute produce sound?	When a stream of air directed across a hole in the instrument creats a vibration of air at the hole.	easy	hard	S10_set2_a5
Flute	How can a flute's volume be increased?	a flute's volume can generally be increased by making its resonator and tone holes larger	medium	medium	S10_set2_a5
Flute	How can a flute's volume be increased?	A flute's volume can be increased by making its resonator and tone holes larger.	medium	medium	S10_set2_a5
Flute	Do open-ended flutes have brighter timbres?	yes	medium	medium	S10_set2_a5
Flute	Do open-ended flutes have brighter timbres?	Yes.	medium	medium	S10_set2_a5
Flute	Where was the oldest flute ever discovered found?	Germany	medium	too hard	S10_set2_a5
Flute	Where was the oldest flute ever discovered found?	Various parts of Germany.	medium	medium	S10_set2_a5
Flute	Are Western flutes simpler than Indian flutes?	no	hard	hard	S10_set2_a5
Flute	Are Western flutes simpler than Indian flutes?	Yes.	hard	hard	S10_set2_a5
Flute	Why is a police whistle very wide for its pitch?	A flute's volume can generally be increased by making its resonator and tone holes larger	hard	medium	S10_set2_a5
Flute	Why is a police whistle very wide for its pitch?	It's volume is high either because of its larger resonator or larger tone holes.	hard	medium	S10_set2_a5
Flute	What are the two main varieties of Indian flutes?	The first, the Bansuri. The second, the Venu or Pullanguzhal	hard	hard	S10_set2_a5
Flute	What are the two main varieties of Indian flutes?	Bansuri and the Venu or Pullanguzhal.	hard	medium	S10_set2_a5
Flute	Has the flute been dated to prehistoric times?	yes	easy	easy	S10_set2_a5
Flute	Has the flute been dated to prehistoric times?	Yes	easy	easy	S10_set2_a5
Flute	Was the pan flute used in Greece?	yes	easy	easy	S10_set2_a5
Flute	Was the pan flute used in Greece?	Yes	easy	easy	S10_set2_a5
Flute	Can a flute be played with several different air sources?	yes	easy	easy	S10_set2_a5
Flute	Can a flute be played with several different air sources?	Yes	easy	easy	S10_set2_a5
Flute	When was the pan flute used in Greece?	the 7th century BC	medium	medium	S10_set2_a5
Flute	When was the pan flute used in Greece?	7th century BC	medium	medium	S10_set2_a5
Flute	When did concert flutes begin appearing in concert ensembles?	the 16th-century	medium	medium	S10_set2_a5
Flute	When did concert flutes begin appearing in concert ensembles?		medium		S10_set2_a5
Flute	How many main varieties of Indian flutes are currently used?	two	medium	medium	S10_set2_a5
Flute	How many main varieties of Indian flutes are currently used?	Two	medium	medium	S10_set2_a5
Flute	What material is a chi flute fashioned from?	lacquered bamboo	hard	hard	S10_set2_a5
Flute	What material is a chi flute fashioned from?	Lacquered bamboo	hard	medium	S10_set2_a5
Flute	How does a flute player change the pitch of the sound?	by opening and closing holes in the body of the instrument	hard	medium	S10_set2_a5
Flute	How does a flute player change the pitch of the sound?	Opening and closing holes in the body of the instrument	hard	medium	S10_set2_a5
Flute	What is the most basic form of the flute?	a flute can be an open tube which is blown like a bottle	hard	medium	S10_set2_a5
Flute	What is the most basic form of the flute?	Open tube which is blown like a bottle	hard	hard	S10_set2_a5
Giant_Panda	Has the dragon historically served as China's national emblem?	yes	easy	easy	S10_set1_a4
Giant_Panda	Has the dragon historically served as China's national emblem?	Yes	easy	easy	S10_set1_a4
Giant_Panda	Do pandas hibernate?	no	easy	easy	S10_set1_a4
Giant_Panda	Do pandas hibernate?	No	easy	easy	S10_set1_a4
Giant_Panda	Do giant pandas attack humans?	yes	easy	easy	S10_set1_a4
Giant_Panda	Do giant pandas attack humans?	Yes	easy	easy	S10_set1_a4
Giant_Panda	What family is the panda a part of?	Ursidae (bear)	medium	medium	S10_set1_a4
Giant_Panda	What family is the panda a part of?	Ursidae	medium	medium	S10_set1_a4
Giant_Panda	How long does it take for the panda cubs skin to turn gray?	one to two weeks after birth	medium	medium	S10_set1_a4
Giant_Panda	How long does it take for the panda cubs skin to turn gray?	One to two weeks	medium	medium	S10_set1_a4
Giant_Panda	How many different names did Chinese writings give to the panda?	20	medium	hard	S10_set1_a4
Giant_Panda	How many different names did Chinese writings give to the panda?	20	medium	medium	S10_set1_a4
Giant_Panda	What foods do pandas eat?	bamboo	hard	medium	S10_set1_a4
Giant_Panda	What foods do pandas eat?	bamboo, honeys, eggs, fish, yams, shrub leaves, oranges, and bananas	hard	medium	S10_set1_a4
Giant_Panda	What are the two subspecies of giant pandas?	Ailuropoda melanoleuca melanoleuca and  Ailuropoda melanoleuca qinlingensis 	hard	hard	S10_set1_a4
Giant_Panda	What are the two subspecies of giant pandas?	Ailuropoda melanoleuca melanoleuca and The Qinling Panda, Ailuropoda melanoleuca qinlingensis	hard	hard	S10_set1_a4
Giant_Panda	What is panda diplomacy?	Loans of Giant Pandas to American and Japanese zoos	hard	hard	S10_set1_a4
Giant_Panda	What is panda diplomacy?	Loans of Giant Pandas to American and Japanese zoos	hard	hard	S10_set1_a4
Giant_Panda	Is the Giant Panda a mammal?	yes	easy	easy	S10_set1_a4
Giant_Panda	Is the Giant Panda a mammal?	Yes	easy	easy	S10_set1_a4
Giant_Panda	Is the Giant Panda a terrestrial animal?	yes	easy	easy	S10_set1_a4
Giant_Panda	Is the Giant Panda a terrestrial animal?	Yes	easy	easy	S10_set1_a4
Giant_Panda	Is the Giant Panda an endangered species?	yes	easy	easy	S10_set1_a4
Giant_Panda	Is the Giant Panda an endangered species?	Yes	easy	easy	S10_set1_a4
Giant_Panda	Where do Giant Pandas live?	a few mountain ranges in central china	medium	medium	S10_set1_a4
Giant_Panda	Where do Giant Pandas live?	Sichuan province, Shaanxi and Gansu provinces	medium	medium	S10_set1_a4
Giant_Panda	When was the Giant Panda's genome sequenced?	2009	medium	medium	S10_set1_a4
Giant_Panda	When was the Giant Panda's genome sequenced?	2009	medium	medium	S10_set1_a4
Giant_Panda	How many subspecies of the Giant Panda are there?	Two	medium	medium	S10_set1_a4
Giant_Panda	How many subspecies of the Giant Panda are there?	Two	medium	medium	S10_set1_a4
Giant_Panda	Is the Giant Panda a carnivore?	Yes	hard	easy	S10_set1_a4
Giant_Panda	Why is the Giant Panda an endangered species?	threatened by habitat loss	hard	medium	S10_set1_a4
Giant_Panda	Why is the Giant Panda an endangered species?	It is threatened by continued habitat loss and by a very low birthrate	hard	hard	S10_set1_a4
Giant_Panda	Is the population of wild Giant  Pandas growing?	according to some reports, yes	hard	hard	S10_set1_a4
Giant_Panda	Is the population of wild Giant  Pandas growing?	Yes but uncertain	hard	hard	S10_set1_a4
Guitar	Is an acoustic guitar dependent on an external device?	No	easy	easy	S10_set2_a7
Guitar	Is an acoustic guitar dependent on an external device?	No.	easy	easy	S10_set2_a7
Guitar	Is the battente smaller than a classical guitar?	Yes	easy	medium	S10_set2_a7
Guitar	Is the battente smaller than a classical guitar?	Yes.	easy	easy	S10_set2_a7
Guitar	Is the flamenco guitar similar to the classical guitar?	Yes	easy	hard	S10_set2_a7
Guitar	Is the flamenco guitar similar to the classical guitar?	Yes.	easy	hard	S10_set2_a7
